name,ices_rect,quarter,year,ices_rect_avg,lat,lon,X,Y,unit
cod_adult,37G2,1,1993,72.71968229555817,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,1994,134.2071141667391,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,1995,225.60487087434788,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,1996,80.38683809010442,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,1997,54.538740046643674,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,1998,79.91010590572074,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,1999,86.50728483304401,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2000,46.08932387562492,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2001,121.41641460855034,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2002,240.16243051952847,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2003,52.99442510796094,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2004,86.15633914035195,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2005,686.476664785861,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2006,498.05785720535704,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2007,87.42698522798146,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2008,114.86141608834116,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2009,112.45926934328045,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2010,62.721693420751414,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2011,106.69743435353568,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2012,147.60034776346495,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2013,62.55024980167542,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2014,266.74714521712184,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2015,133.90395154691237,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2016,84.59342725160074,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2017,88.64216032879779,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2018,300.118876153053,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2019,0.5652924368977276,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2020,0.5061802761946086,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,1,2021,0.277836001928661,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,1993,41.784109753760035,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,1994,89.05286970523272,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,1995,127.34495855429168,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,1996,68.31123020235134,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,1997,37.838569331864576,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,1998,36.66299537762564,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,1999,50.41907085005039,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2000,23.881876431590456,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2001,49.98757119800033,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2002,82.92319028991993,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2003,27.576174157611153,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2004,41.65366597145343,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2005,290.5857033874285,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2006,227.3761079393337,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2007,33.22856320970488,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2008,48.90708682631344,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2009,65.30107076663253,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2010,41.14113243219401,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2011,64.58298568891858,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2012,72.17816673883708,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2013,33.448358974982554,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2014,94.89743195887381,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2015,58.73704766313609,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2016,34.3359069604246,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2017,50.884919998418255,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2018,111.49903317164834,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2019,0.22570472035166694,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2020,0.17163873443797711,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G2,4,2021,0.1416167023056418,54.25,12.5,337.12596453236114,6014.221951081103,kg/km2
cod_adult,37G3,1,1993,30.885682040125527,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,1994,61.460746456862786,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,1995,98.84651468842708,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,1996,62.7989631522452,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,1997,25.658512507624465,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,1998,40.18797539025603,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,1999,25.08713551145259,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2000,13.747249140106241,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2001,46.407946880850346,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2002,49.407321286757536,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2003,13.375946293369692,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2004,20.31303638851562,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2005,88.40425101925831,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2006,18.94997639492009,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2007,33.933122224560634,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2008,38.42466775721715,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2009,31.424375134955497,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2010,12.037533179518439,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2011,17.942829975000365,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2012,16.634583492460635,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2013,18.507521691064504,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2014,32.134719878198304,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2015,62.60312595545383,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2016,14.763188108163739,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2017,43.953875877553685,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2018,58.43607607042939,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2019,0.2410093789352151,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2020,0.11413723604003469,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,1,2021,0.06377900474374931,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,1993,176.35511744736323,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,1994,466.70675992710954,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,1995,562.5418270411193,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,1996,664.6828186894256,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,1997,188.90587762864567,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,1998,214.97221624374407,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,1999,182.47497891547596,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2000,75.49208710049356,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2001,321.6524307355278,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2002,234.22545687664734,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2003,112.10557285552058,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2004,155.57421158930478,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2005,605.1145354571578,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2006,160.46334402738182,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2007,188.32351004795794,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2008,207.15753909290936,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2009,237.9907321328947,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2010,118.11745154965442,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2011,153.61406110886935,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2012,133.8151340535319,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2013,155.49508226888562,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
cod_adult,37G3,4,2014,233.6691632956736,54.25,13.5,402.26928868120325,6012.375704020365,kg/km2
